pageid,name,coords,region,subregion,quality_score,rating_raw,rating_clean,time_lowhours,time_highhours,distance_mi,num_rappels,longest_raw,longest_rappel_ft,best_season_raw,season_spring,season_summer,season_fall,season_winter,best_season_notes,shuttle_raw,shuttle_minutes,vehicle_raw,vehicle_required,latitude,longitude,technical_class,water_rating,time_commitment,risk_rating
229,Pandora's Box,"38° 21' 5.76"" N, 111° 21' 37.44"" W",Capitol Reef,Fruita District,4.8,3A IV PG (<i>v4a1 IV</i>),3A IV PG,10,14,10.5,7,150 ft,150,Spring; Summer; Fall,TRUE,TRUE,TRUE,FALSE,,,,Passenger,FALSE,38.3516,-111.3604,3,A,IV,PG
279,Poe Canyon,"37° 33' 22.68"" N, 110° 53' 9.60"" W",Capitol Reef,Halls Creek area,4.8,4B V X (<i>v6a2 V</i>),4B V X,10,20,4.3,16,135 ft,135,Spring; Fall.,TRUE,FALSE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,37.5563,-110.886,4,B,V,X
52211,Jiminy Cricket,"37° 33' 31.68"" N, 110° 53' 17.16"" W",Capitol Reef,Halls Creek area,5,4B V X (<i>v6a2 V</i>),4B V X,,,,,,,Spring or Fall,TRUE,FALSE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,37.5588,-110.8881,4,B,V,X
30246,Rotary Dial Canyon,"37° 45' 15.48"" N, 110° 58' 36.12"" W",Capitol Reef,Waterpocket Fold,4.6,4B IV (<i>v4a2 IV</i>),4B IV,,,12.5,12,50 ft,50,"Spring-Autumn, hot in summer",TRUE,TRUE,TRUE,FALSE,hot in summer,0 minutes,0,Passenger,FALSE,37.7543,-110.9767,4,B,IV,
228,Cassidy Canyon,"38° 15' 39.96"" N, 111° 13' 32.16"" W",Capitol Reef,Fruita District,4.5,3A II (<i>v3a1 II</i>),3A II,,,2.1,8,140 ft,140,Any,TRUE,TRUE,TRUE,TRUE,,0 minutes,0,Passenger,FALSE,38.2611,-111.2256,3,A,II,
85504,Wife 3,"38° 16' 46.56"" N, 111° 14' 33.36"" W",Capitol Reef,Cohab Canyon,4.5,3A I (<i>v3a1 I</i>),3A I,,,,3,225 ft,225,,,,,,,0 minutes,0,Passenger,FALSE,38.2796,-111.2426,3,A,I,
726,Sulphur Creek,"38° 18' 12.96"" N, 111° 18' 15.48"" W",Capitol Reef,Fruita District,4.4,2B II (<i>v1a2 II</i>),2B II,3,6,5.5,0,0 ft,0,Spring; Summer; Fall,TRUE,TRUE,TRUE,FALSE,,0.5 minutes,0.5,Passenger,FALSE,38.3036,-111.3043,2,B,II,
278,Happy Dog Canyon,"37° 34' 34.32"" N, 110° 53' 29.40"" W",Capitol Reef,Halls Creek area,4.3,4B V R (<i>v5a2 V</i>),4B V R,7,11,3,6,140 ft,140,,,,,,,0 minutes,0,Passenger,FALSE,37.5762,-110.8915,4,B,V,R
490,Wonderland Canyon,"38° 16' 8.04"" N, 111° 11' 27.60"" W",Capitol Reef,Fruita District,4.1,4B III (<i>v4a2 III</i>),4B III,5,7,,4,210 ft,210,Spring; Summer; Fall,TRUE,TRUE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,38.2689,-111.191,4,B,III,
234,Strike 2 Canyon,"37° 52' 31.44"" N, 111° 2' 31.20"" W",Capitol Reef,Waterpocket Fold,4,3B III (<i>v3a2 III</i>),3B III,3,6,1.4,3,200 ft,200,,,,,,,1 minutes,1,High Clearance,TRUE,37.8754,-111.042,3,B,III,
85510,Wife 5,"38° 16' 48.72"" N, 111° 14' 28.32"" W",Capitol Reef,Cohab Canyon,3.9,3A I (<i>v3a1 I</i>),3A I,,,,5,80 ft,80,Any,TRUE,TRUE,TRUE,TRUE,,0 minutes,0,Passenger,FALSE,38.2802,-111.2412,3,A,I,
232,Shinob Canyon (Timpie Fork),"38° 15' 15.12"" N, 111° 12' 46.80"" W",Capitol Reef,Shinob,3.9,3B II (<i>v3a2 II</i>),3B II,2.5,6,2.8,4,270 ft,270,Any;HOT in Summer,TRUE,TRUE,TRUE,TRUE,hot in summer,0 minutes,0,Passenger,FALSE,38.2542,-111.213,3,B,II,
50082,Fire Canyon (Capitol Reef National Park),"38° 16' 15.96"" N, 111° 14' 18.96"" W",Capitol Reef,Fruita District,3.6,3B II (<i>v3a2 II</i>),3B II,,,,7,125 ft,125,,,,,,,0.5 minutes,0.5,Passenger,FALSE,38.2711,-111.2386,3,B,II,
231,Shinob Canyon (Nighthawk Fork),"38° 15' 7.56"" N, 111° 12' 53.64"" W",Capitol Reef,Shinob,3.6,4B II (<i>v4a2 II</i>),4B II,2,9,3.3,7,200 ft,200,Spring; Summer; Fall,TRUE,TRUE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,38.2521,-111.2149,4,B,II,
489,The Wives,"38° 16' 44.40"" N, 111° 14' 24.72"" W",Capitol Reef,Cohab Canyon,3.4,3A I (<i>v3a1 I</i>),3A I,3,8,2,,,,Any,TRUE,TRUE,TRUE,TRUE,,0 minutes,0,Passenger,FALSE,38.279,-111.2402,3,A,I,
914,Baboon Laughs,"37° 34' 12.00"" N, 110° 53' 1.32"" W",Capitol Reef,Halls Creek area,3.5,3B V (<i>v3a2 V</i>),3B V,4,48,,6,165 ft,165,Spring;Fall,TRUE,FALSE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,37.57,-110.8837,3,B,V,
230,Shinob Canyon (Na-gah Fork),"38° 15' 30.96"" N, 111° 13' 0.48"" W",Capitol Reef,Shinob,3.4,3B I (<i>v3a2 I</i>),3B I,3,5,2.3,3,155 ft,155,Spring; Summer; Fall,TRUE,TRUE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,38.2586,-111.2168,3,B,I,
32771,Arch Nemesis,"38° 12' 11.88"" N, 111° 10' 58.08"" W",Capitol Reef,Fruita District,3.4,3B II (<i>v3a2 II</i>),3B II,2,5,,9,75 ft,75,"Late Spring, Summer, Fall",TRUE,TRUE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,38.2033,-111.1828,3,B,II,
11027,Stegosaur Slot,"38° 17' 51.00"" N, 111° 14' 32.28"" W",Capitol Reef,Fruita District,3.3,3A II (v3a1 II),3A II,3,5,,1,98 ft,98,Spring; Summer; Fall,TRUE,TRUE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,38.2975,-111.2423,3,A,II,
485,Burro Wash,"38° 10' 5.16"" N, 111° 8' 56.40"" W",Capitol Reef,Notam,3.2,3B IV (<i>v3a2 IV</i>),3B IV,7,9,8,4,109 ft,109,Spring through Fall,TRUE,TRUE,TRUE,FALSE,,0.5 minutes,0.5,High Clearance,TRUE,38.1681,-111.149,3,B,IV,
59103,Glutton For Punishment,"37° 38' 5.64"" N, 110° 54' 41.40"" W",Capitol Reef,Waterpocket Fold,5,,,,,,,,,,,,,,,,,,FALSE,37.6349,-110.9115,,,,
486,Cottonwood Wash,"38° 8' 27.24"" N, 111° 8' 36.24"" W",Capitol Reef,Notam,3,3B III (<i>v3a2 III</i>),3B III,5,7,,3,66 ft,66,Spring; Summer; Fall,TRUE,TRUE,TRUE,FALSE,,1 minutes,1,,FALSE,38.1409,-111.1434,3,B,III,
39868,Red Canyon (Sunglow),"38° 20' 58.56"" N, 111° 31' 3.36"" W",Capitol Reef,Bicknell,3,3A II (<i>v3a1 II</i>),3A II,1,2,3,5,90 ft,90,Mar-Nov,TRUE,TRUE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,38.3496,-111.5176,3,A,II,
85498,Wife 1,"38° 16' 46.20"" N, 111° 14' 36.60"" W",Capitol Reef,Cohab Canyon,3,3A I (<i>v3a1 I</i>),3A I,,,,4,85 ft,85,Any,TRUE,TRUE,TRUE,TRUE,,0 minutes,0,Passenger,FALSE,38.2795,-111.2435,3,A,I,
39871,Watson Canyon,"38° 21' 33.48"" N, 111° 26' 2.04"" W",Capitol Reef,Bicknell,3,3A I (<i>v2a1 I</i>),3A I,2,3,,1,25 ft,25,Mar-Nov,TRUE,TRUE,TRUE,FALSE,,0 minutes,0,4WD - High Clearance,TRUE,38.3593,-111.4339,3,A,I,
488,Old School,"38° 17' 12.48"" N, 111° 10' 12.36"" W",Capitol Reef,Fruita District,2.6,3B I (<i>v3a2 I</i>),3B I,,,1,2,75 ft,75,Any;NOT in Spring,FALSE,TRUE,TRUE,TRUE,not in spring,0 minutes,0,Passenger,FALSE,38.2868,-111.1701,3,B,I,
233,Smokestack Canyon,"38° 19' 43.32"" N, 111° 17' 12.84"" W",Capitol Reef,Fruita District,2.9,3A III (<i>v3a1 III</i>),3A III,5,7.5,5.4,2,115 ft,115,Any; hot in summer,TRUE,TRUE,TRUE,TRUE,hot in summer,0 minutes,0,Passenger,FALSE,38.3287,-111.2869,3,A,III,
723,Grand Wash,"38° 16' 36.48"" N, 111° 12' 1.80"" W",Capitol Reef,Fruita District,3,2A I (<i>v1a1 I</i>),2A I,1,2,,0,0 ft,0,Any,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,38.2768,-111.2005,2,A,I,
85502,TOGA,"38° 16' 48.00"" N, 111° 14' 34.80"" W",Capitol Reef,Cohab Canyon,4,2A I PG (<i>v1a1 I</i>),2A I PG,,,,0,0 ft,0,Any,TRUE,TRUE,TRUE,TRUE,,0 minutes,0,Passenger,FALSE,38.28,-111.243,2,A,I,PG
487,Five Mile Wash,"38° 7' 12.72"" N, 111° 8' 46.32"" W",Capitol Reef,Notam,2.4,3B IV (<i>v3a2 IV</i>),3B IV,6,8,,4,33 ft,33,Spring through Fall,TRUE,TRUE,TRUE,FALSE,,1 minutes,1,4WD,TRUE,38.1202,-111.1462,3,B,IV,
53795,Cheerio Chump,"37° 52' 37.92"" N, 111° 2' 52.08"" W",Capitol Reef,Waterpocket Fold,3.4,3A II (<i>v3a1 II</i>),3A II,,,,4,130 ft,130,,,,,,,,,,FALSE,37.8772,-111.0478,3,A,II,
724,Muley Twist Canyon,"37° 52' 5.88"" N, 111° 2' 27.24"" W",Capitol Reef,Waterpocket Fold,4,1A <i>III</i> (<i>v1a1 III</i>),1A <i>III</i>,4,12,16.5,,0 ft,0,Spring;Fall;Winter,TRUE,FALSE,TRUE,TRUE,,,,Passenger,FALSE,37.8683,-111.0409,1,A,III,
725,Sheets Gulch,"38° 6' 16.20"" N, 111° 4' 59.88"" W",Capitol Reef,Notam,4,2A III (<i>v1a1 III</i>),2A III,4,7,11,0,0 ft,0,Any;COLD in Winter,TRUE,TRUE,TRUE,TRUE,cold in winter,0 minutes,0,,FALSE,38.1045,-111.0833,2,A,III,
59104,...must be on dope,"37° 37' 22.80"" N, 110° 53' 47.04"" W",Capitol Reef,Waterpocket Fold,5,,,,,,,,,,,,,,,,,,FALSE,37.623,-110.8964,,,,
85506,Wife 4,"38° 16' 45.12"" N, 111° 14' 31.56"" W",Capitol Reef,Cohab Canyon,2,3A I (<i>v3a1 I</i>),3A I,,,,1,75 ft,75,Any,TRUE,TRUE,TRUE,TRUE,,0 minutes,0,Passenger,FALSE,38.2792,-111.2421,3,A,I,
69007,Beaver Bay Canyon,"38° 16' 56.28"" N, 111° 11' 1.32"" W",Capitol Reef,Fruita District,2.5,3B I (<i>v3</i>a1 <i>I</i>),3B I,,,,2,85 ft,85,Jan-Dec,TRUE,TRUE,TRUE,TRUE,,0 minutes,0,,FALSE,38.2823,-111.1837,3,B,I,
25168,Surprise Canyon (Capitol Reef National Park),"37° 50' 0.60"" N, 110° 59' 51.36"" W",Capitol Reef,Waterpocket Fold,2.5,1A I (<i>v1a1 I</i>),1A I,1,2,2.5,,0 ft,0,Any; hot in summer,TRUE,TRUE,TRUE,TRUE,hot in summer,0 minutes,0,Passenger,FALSE,37.8335,-110.9976,1,A,I,
53794,Saddle Sore,"37° 54' 9.72"" N, 111° 3' 40.68"" W",Capitol Reef,Waterpocket Fold,3.5,3A II (<i>v3a1 II</i>),3A II,,,,,,,,,,,,,,,,FALSE,37.9027,-111.0613,3,A,II,
40110,Sand Creek Falls,"38° 21' 20.52"" N, 111° 28' 1.56"" W",Capitol Reef,Bicknell,3.5,2A II (<i>v1a1 II</i>),2A II,2,3,3,,0 ft,0,Any;Winter,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,38.3557,-111.4671,2,A,II,
74561,Stem School,"38° 16' 35.76"" N, 111° 10' 35.40"" W",Capitol Reef,Fruita District,3,3B II (<i>v3a2 II</i>),3B II,2,5,1.4,4,150 ft,150,,,,,,,0 minutes,0,Passenger,FALSE,38.2766,-111.1765,3,B,II,
68171,Wingate Wander,"38° 10' 31.44"" N, 111° 10' 27.12"" W",Capitol Reef,Fruita District,3,4B IV (<i>v4a2 IV</i>),4B IV,,,,3,190 ft,190,FALL,FALSE,FALSE,TRUE,FALSE,,0 minutes,0,4WD,TRUE,38.1754,-111.1742,4,B,IV,
1122,Halls Creek Narrows,"37° 40' 59.16"" N, 110° 54' 34.92"" W",Capitol Reef,Waterpocket Fold,4,2B III (<i>v1a2 III</i>),2B III,6,10,18.4,,0 ft,0,Spring;Summer;Fall;Winter,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,37.6831,-110.9097,2,B,III,
25034,Headquarters Canyon,"37° 49' 41.16"" N, 110° 59' 22.92"" W",Capitol Reef,Waterpocket Fold,4,1A I (<i>v1a1 I</i>),1A I,2,3,,,0 ft,0,Any;HOT in Summer,TRUE,TRUE,TRUE,TRUE,hot in summer,,,,FALSE,37.8281,-110.9897,1,A,I,
85511,Wife 6,"38° 16' 50.52"" N, 111° 14' 23.28"" W",Capitol Reef,Cohab Canyon,2,3A I (<i>v3a1 I</i>),3A I,,,,3,80 ft,80,Any,TRUE,TRUE,TRUE,TRUE,,0 minutes,0,Passenger,FALSE,38.2807,-111.2398,3,A,I,
53797,Muley Monkey,"37° 56' 26.16"" N, 111° 5' 1.32"" W",Capitol Reef,Waterpocket Fold,1.5,3A II (<i>v3a1 II</i>),3A II,,,,6,30 ft,30,,,,,,,,,,FALSE,37.9406,-111.0837,3,A,II,
85251,East Fork of Red Canyon (Sunglow),"38° 20' 42.36"" N, 111° 30' 34.56"" W",Capitol Reef,Bicknell,2,3A II (<i>v3a1 II</i>),3A II,,,,3,50 ft,50,Mar-Nov,TRUE,TRUE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,38.3451,-111.5096,3,A,II,
99923,Golden Throne Canyon,"38° 12' 57.60"" N, 111° 10' 44.76"" W",Capitol Reef,Fruita District,2,3A II (<i>v3a1 II</i>),3A II,,,,,,,,,,,,,,,,FALSE,38.216,-111.1791,3,A,II,
53796,Muley Shimmy,"37° 55' 40.80"" N, 111° 4' 45.48"" W",Capitol Reef,Waterpocket Fold,2,4A III R (<i>v5a1 III</i>),4A III R,,,,6,150 ft,150,,,,,,,,,,FALSE,37.928,-111.0793,4,A,III,R
85500,Wife 2,"38° 16' 45.48"" N, 111° 14' 35.88"" W",Capitol Reef,Cohab Canyon,2,3A I (<i>v3a1 I</i>),3A I,,,,2,100 ft,100,Any,TRUE,TRUE,TRUE,TRUE,,0 minutes,0,Passenger,FALSE,38.2793,-111.2433,3,A,I,
85508,The Betrothed,"38° 16' 56.64"" N, 111° 14' 16.44"" W",Capitol Reef,Cohab Canyon,1,2A I (<i>v1a1 I</i>),2A I,,,,0,0 ft,0,Any,TRUE,TRUE,TRUE,TRUE,,0 minutes,0,Passenger,FALSE,38.2824,-111.2379,2,A,I,
85307,A-Door-Able Canyon,"38° 20' 21.48"" N, 111° 16' 39.36"" W",Capitol Reef,Fruita District,0,3A III (<i>v3a1 III</i>),3A III,,,,3,100 ft,100,,,,,,,0 minutes,0,,FALSE,38.3393,-111.2776,3,A,III,
85309,Bless Canyon,"37° 46' 39.00"" N, 111° 0' 16.20"" W",Capitol Reef,Waterpocket Fold,0,3B IV (<i>v3a2 IV</i>),3B IV,,,,4,240 ft,240,,,,,,,1 minutes,1,Passenger,FALSE,37.7775,-111.0045,3,B,IV,
59101,Hang 'em High,"37° 38' 28.32"" N, 110° 55' 13.80"" W",Capitol Reef,Waterpocket Fold,0,,,,,,,,,,,,,,,,,,FALSE,37.6412,-110.9205,,,,
59100,Hophead,"37° 38' 52.08"" N, 110° 55' 7.32"" W",Capitol Reef,Waterpocket Fold,0,,,,,,,,,,,,,,,,,,FALSE,37.6478,-110.9187,,,,
85292,Lower Burro Wash,"38° 10' 56.28"" N, 111° 7' 26.40"" W",Capitol Reef,Notam,0,2A II (<i>v1a1 II</i>),2A II,,,,0,0 ft,0,,,,,,,0 minutes,0,Passenger,FALSE,38.1823,-111.124,2,A,II,
85296,Lower Cottonwood Wash,"38° 9' 35.64"" N, 111° 6' 47.16"" W",Capitol Reef,Notam,0,2B II (<i>v1a2 II</i>),2B II,,,,,0 ft,0,,,,,,,0 minutes,0,Passenger,FALSE,38.1599,-111.1131,2,B,II,
59040,Not Too Tight,"37° 55' 48.00"" N, 111° 4' 51.60"" W",Capitol Reef,Waterpocket Fold,0,3A I (<i>v3a1 I</i>),3A I,,,,,,,,,,,,,,,,FALSE,37.93,-111.081,3,A,I,
59102,"Okay, Let's Take It From The Top","37° 38' 18.96"" N, 110° 55' 30.36"" W",Capitol Reef,Waterpocket Fold,0,,,,,,,,,,,,,,,,,,FALSE,37.6386,-110.9251,,,,
85310,Reef Ramble,"38° 13' 44.04"" N, 111° 11' 37.68"" W",Capitol Reef,Fruita District,0,3A IV R (<i>v5a1 IV</i>),3A IV R,,,,5,110 ft,110,,,,,,,1 minutes,1,Passenger,FALSE,38.2289,-111.1938,3,A,IV,R
85306,Stone Dagger Canyon,"38° 21' 14.04"" N, 111° 16' 15.60"" W",Capitol Reef,Fruita District,0,3A IV (<i>v3a1 IV</i>),3A IV,,,,4,140 ft,140,,,,,,,0 minutes,0,Passenger,FALSE,38.3539,-111.271,3,A,IV,
85308,Two-Can Canyon,"38° 3' 46.80"" N, 111° 10' 22.08"" W",Capitol Reef,Notam,0,3A III (<i>v3a1 III</i>),3A III,,,,10,150 ft,150,,,,,,,0 minutes,0,4WD,TRUE,38.063,-111.1728,3,A,III,
59039,Y(et)A(nother)S(skinny)S(queeze),"37° 55' 53.40"" N, 111° 4' 52.32"" W",Capitol Reef,Waterpocket Fold,0,3A I R (<i>v5a1 I</i>),3A I R,,,,,,,,,,,,,,,,FALSE,37.9315,-111.0812,3,A,I,R
40099,Stewart Falls,"40° 23' 8.16"" N, 111° 36' 31.68"" W",Wasatch Front,Wasatch Front,4.3,3C1 III <i>R</i> (v5a2 <i>III</i>),3C1 III <i>R</i>,,,7,,230 ft,230,Summer to Fall,FALSE,FALSE,FALSE,FALSE,,0 minutes,0,Passenger,FALSE,40.3856,-111.6088,3,C1,III,R
80241,East Hamongog,"40° 29' 57.84"" N, 111° 44' 40.20"" W",Wasatch Front,Wasatch Front,4.4,3C III (v3a3 II),3C III,3,9,5.2,11,100 ft,100,May-Oct,TRUE,TRUE,TRUE,FALSE,,0.5 minutes,0.5,Passenger,FALSE,40.4994,-111.7445,3,C,III,
40101,Bridal Veil Falls,"40° 20' 19.32"" N, 111° 36' 6.12"" W",Wasatch Front,Wasatch Front,3.7,3C2 II (<i>v3a5 II</i>),3C2 II,,,,2,240 ft,240,June-Sept,FALSE,TRUE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,40.3387,-111.6017,3,C2,II,
66902,Fort Creek (Three Falls),"40° 29' 43.44"" N, 111° 46' 11.64"" W",Wasatch Front,Wasatch Front,3.5,3C1 III (v4a4 I),3C1 III,5,7,1.8,7,145 ft,145,June-November,FALSE,TRUE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,40.4954,-111.7699,3,C1,III,
1058,Great White Icicle,"40° 34' 3.00"" N, 111° 44' 26.88"" W",Wasatch Front,Wasatch Front,3.3,3C II PG (<i>v4a4 II</i>),3C II PG,3,5,2,5,220 ft,220,Summer,FALSE,TRUE,FALSE,FALSE,,0 minutes,0,,FALSE,40.5675,-111.7408,3,C,II,PG
543,Lisa Falls,"40° 34' 21.72"" N, 111° 43' 39.72"" W",Wasatch Front,Wasatch Front,3.4,3C I (<i>v3a4 I</i>),3C I,1,3,,1,,,Late spring through early fall,TRUE,FALSE,TRUE,FALSE,,,,,FALSE,40.5727,-111.7277,3,C,I,
544,Rocky Mouth Canyon,"40° 32' 35.52"" N, 111° 48' 13.32"" W",Wasatch Front,Wasatch Front,2.9,3C <i>I</i> (<i>v3a4 I</i>),3C <i>I</i>,1,3,1,2,,,Late spring through early fall,TRUE,FALSE,TRUE,FALSE,,,,,FALSE,40.5432,-111.8037,3,C,I,
80164,Fort Creek (Upper),"40° 30' 21.60"" N, 111° 45' 57.24"" W",Wasatch Front,Wasatch Front,3.7,3C1 II (<i>v3a4 II</i>),3C1 II,5,8,6.5,13,145 ft,145,May-Oct,TRUE,TRUE,TRUE,FALSE,,0.5 minutes,0.5,Passenger,FALSE,40.506,-111.7659,3,C1,II,
73526,Nebo Middle Basin (NMB),"39° 48' 28.44"" N, 111° 45' 3.60"" W",Wasatch Front,Wasatch Front,3,3C III (<i>v3a4 III</i>),3C III,,,9.8,6,160 ft,160,Jul-Oct,FALSE,TRUE,TRUE,FALSE,,0.5 minutes,0.5,Passenger,FALSE,39.8079,-111.751,3,C,III,
39692,Battle Creek Falls,"40° 21' 46.08"" N, 111° 42' 2.52"" W",Wasatch Front,Wasatch Front,2.4,3C <i>I</i> (<i>v3a4 I</i>),3C <i>I</i>,1,,1.2,,,,Any,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,40.3628,-111.7007,3,C,I,
18721,Timpanogos Cave,"40° 26' 20.76"" N, 111° 42' 33.12"" W",Wasatch Front,Wasatch Front,3.8,Caving,Caving,,,,,,,,,,,,,,,,FALSE,40.4391,-111.7092,,,,
11030,Providence Cave,"41° 42' 18.36"" N, 111° 40' 50.88"" W",Wasatch Front,Wasatch Front,4.5,Caving,Caving,2,4,,,,,Summer and Fall,FALSE,TRUE,TRUE,FALSE,,,,,FALSE,41.7051,-111.6808,,,,
61005,Crumbling Canyon,"40° 0' 20.16"" N, 111° 24' 12.24"" W",Wasatch Front,Spanish Fork Canyon,2.5,3A II (<i>v3a1 II</i>),3A II,1,3,6.21371,4,45 ft,45,All year,TRUE,TRUE,TRUE,TRUE,,0 minutes,0,Passenger,FALSE,40.0056,-111.4034,3,A,II,
60617,Cobble Cave Canyon,"39° 59' 43.80"" N, 111° 24' 3.96"" W",Wasatch Front,Spanish Fork Canyon,2.4,3A I (<i>v3a1 I</i>),3A I,0.752,1.5,1,1,200 ft,200,Best in cooler weather,TRUE,FALSE,TRUE,TRUE,,,,Passenger,FALSE,39.9955,-111.4011,3,A,I,
19735,Pearson Canyon,"41° 23' 26.88"" N, 111° 59' 10.32"" W",Wasatch Front,Wasatch Front,4,3B IV (v4a3 II),3B IV,6,10,,6,240 ft,240,Spring to Autumn,FALSE,FALSE,FALSE,FALSE,,60 minutes,60,4WD - High Clearance,TRUE,41.3908,-111.9862,3,B,IV,
73612,Springdell Cascade,"40° 19' 47.28"" N, 111° 36' 38.88"" W",Wasatch Front,Wasatch Front,4,3C II (<i>v3a4 II</i>),3C II,,,,1,150 ft,150,May-Oct,TRUE,TRUE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,40.3298,-111.6108,3,C,II,
80772,Hamongoggins,"40° 30' 44.64"" N, 111° 44' 28.32"" W",Wasatch Front,Wasatch Front,3.5,4C1 IV (<i>v4a4 IV</i>),4C1 IV,8,11,7.3,16,100 ft,100,May-Oct,TRUE,TRUE,TRUE,FALSE,,0.5 minutes,0.5,Passenger,FALSE,40.5124,-111.7412,4,C1,IV,
66324,Sam's Canyon,"40° 3' 50.76"" N, 111° 24' 20.16"" W",Wasatch Front,Spanish Fork Canyon,2,3A I (v3a1 II),3A I,,,2.73,3,65 ft,65,Mar-Nov,TRUE,TRUE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,40.0641,-111.4056,3,A,I,
80088,Fortknocker Falls,"40° 29' 52.80"" N, 111° 46' 21.00"" W",Wasatch Front,Wasatch Front,3,3C1 II (<i>v3a4 II</i>),3C1 II,3,,2.15,3,80 ft,80,May-Oct,TRUE,TRUE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,40.498,-111.7725,3,C1,II,
57053,Hidden Falls (Wasatch Front),"40° 38' 6.72"" N, 111° 43' 25.68"" W",Wasatch Front,Wasatch Front,3,3C I (<i>v3a4 I</i>),3C I,1,,,1,60 ft,60,,,,,,,,,,FALSE,40.6352,-111.7238,3,C,I,
34454,Waterfall Canyon,"41° 12' 38.52"" N, 111° 55' 55.20"" W",Wasatch Front,Wasatch Front,3,,,2,3,2.5,,,,Spring;Summer;Fall,TRUE,TRUE,TRUE,FALSE,,,,,FALSE,41.2107,-111.932,,,,
80301,Silver Creek Falls,"40° 31' 15.24"" N, 111° 40' 16.32"" W",Wasatch Front,Wasatch Front,2.7,3C II (<i>v3a4 II</i>),3C II,3,,3.75,3,150 ft,150,May-Oct,TRUE,TRUE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,40.5209,-111.6712,3,C,II,
80171,Second Hamongog,"40° 30' 8.28"" N, 111° 45' 46.08"" W",Wasatch Front,Wasatch Front,2.5,3C1 II (<i>v3a4 II</i>),3C1 II,,,,11,150 ft,150,May-Oct,TRUE,TRUE,TRUE,FALSE,,0.5 minutes,0.5,Passenger,FALSE,40.5023,-111.7628,3,C1,II,
95539,Donut Falls,"40° 37' 47.28"" N, 111° 39' 15.84"" W",Wasatch Front,Wasatch Front,2.3,3C I (<i>v3a4 I</i>),3C I,,,3.3,,,,,,,,,,,,,FALSE,40.6298,-111.6544,3,C,I,
87389,Heck Hole,"39° 49' 32.88"" N, 111° 44' 13.56"" W",Wasatch Front,Wasatch Front,3,3C1 III (<i>v3a4 III</i>),3C1 III,6,9,7.5,5,100 ft,100,June-Oct,FALSE,TRUE,TRUE,FALSE,,0.5 minutes,0.5,Passenger,FALSE,39.8258,-111.7371,3,C1,III,
73621,Runaway Bride,"40° 19' 53.04"" N, 111° 36' 36.36"" W",Wasatch Front,Wasatch Front,3,3A I (<i>v3a1 I</i>),3A I,,,,1,80 ft,80,Apr-Nov,TRUE,TRUE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,40.3314,-111.6101,3,A,I,
87293,Fortnite,"40° 30' 13.32"" N, 111° 46' 40.80"" W",Wasatch Front,Wasatch Front,2,3C III (<i>v3a4 III</i>),3C III,4,6,5.5,3,100 ft,100,April-June,TRUE,TRUE,FALSE,FALSE,,0.5 minutes,0.5,Passenger,FALSE,40.5037,-111.778,3,C,III,
40100,Rick's Falls,"40° 56' 22.20"" N, 111° 52' 2.64"" W",Wasatch Front,Wasatch Front,2,,,,,,,,,,,,,,,,,,FALSE,40.9395,-111.8674,,,,
98217,Box Elder Hollow,"41° 41' 27.24"" N, 111° 44' 6.36"" W",Wasatch Front,Wasatch Front,0,3C (<i>v3a4</i>),3C,,,,,,,,,,,,,0 minutes,0,High Clearance,TRUE,41.6909,-111.7351,3,C,,
34301,Centerville Canyon,"40° 55' 6.96"" N, 111° 51' 51.12"" W",Wasatch Front,Wasatch Front,0,,,,,,,,,Spring;Summer;Fall;Winter,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,40.9186,-111.8642,,,,
18719,Nutty Putty Cave,"40° 5' 51.00"" N, 112° 2' 12.84"" W",Wasatch Front,Wasatch Front,0,Caving,Caving,,,,,,,,,,,,,,,,FALSE,40.0975,-112.0369,,,,
100333,Red Ledges,"40° 4' 47.64"" N, 111° 24' 12.96"" W",Wasatch Front,Wasatch Front,0,3A I (<i>v3a1 I</i>),3A I,,,,1,99 ft,99,,,,,,,0 minutes,0,Passenger,FALSE,40.0799,-111.4036,3,A,I,
