pageid,name,coords,region,quality_score,rating_raw,rating_clean,time_lowhours,time_highhours,distance_mi,num_rappels,longest_raw,longest_rappel_ft,best_season_raw,season_spring,season_summer,season_fall,season_winter,best_season_notes,shuttle_raw,shuttle_minutes,vehicle_raw,vehicle_required
533,Maidenwater (Upper Middle Fork),"37° 53' 54.96"" N, 110° 35' 2.04"" W",Trachyte Area,3.0,3A II (<i>v3a1 II</i>),3A II,2.0,4.0,,10,32.808 ft,32,Any;HOT in Summer,True,True,True,True,hot in summer,,,Passenger,False
493,Cowboy Canyon,"37° 42' 42.84"" N, 110° 9' 50.04"" W",Cedar Mesa,3.2,3B III (<i>v3a2 III</i>),3B III,4.0,6.0,,2,33 ft,33,Spring through Fall.,True,True,True,False,,,,,False
18794,Chinle Wash,"37° 12' 0.00"" N, 109° 42' 36.00"" W",Cedar Mesa,5.0,2 <i>II</i> (<i>v1 II</i>),2 <i>II</i>,3.0,,25.0,,0 ft,0,Autumn to Spring;BEST in Apr;May;Sep;Oct,True,False,True,False,,,,,False
1124,Moon House Ruins,"37° 26' 10.68"" N, 109° 47' 39.12"" W",Cedar Mesa,5.0,POI 2A II (<i>v1a1 II</i>),POI 2A II,2.0,4.0,2.0,,0 ft,0,Any;HOT in Summer,True,True,True,True,hot in summer,,,High Clearance,True
11037,Target Ruins,"37° 31' 26.40"" N, 109° 37' 58.80"" W",Cedar Mesa,5.0,POI,POI,1.0,,,,,,Any,True,True,True,True,,,,,False
558,Little White Roost Canyon,"38° 22' 12.00"" N, 110° 28' 53.76"" W",White Roost,3.3,3B III (<i>v3a2 III</i>),3B III,4.0,6.0,,,83 ft,83,Any;HOT in Summer;DIFFICULT in Winter,True,True,True,True,hot in summer,,,,False
549,Big Spring Canyon (East Fork),"38° 24' 4.68"" N, 110° 8' 15.36"" W",Hans Flat Road,3.3,3A III (<i>v3a1 III</i>),3A III,4.0,6.0,,1,148 ft,148,Any,True,True,True,True,,,,,False
496,Short Canyon,"37° 44' 37.68"" N, 110° 15' 15.48"" W",Cedar Mesa,3.1,3B I (<i>v2a2 I</i>),3B I,1.0,2.0,,1,20 ft,20,Spring through Fall.,True,True,True,False,,0 minutes,0.0,4WD - High Clearance,True
453,Fry Canyon (Cedar Mesa),"37° 38' 12.12"" N, 110° 8' 57.12"" W",Cedar Mesa,3.2,3B II (<i>v3a2 II</i>),3B II,2.0,4.0,4.0,1,50 ft,50,Spring through fall,True,True,True,False,,0 minutes,0.0,Passenger,False
532,Merry Piglet,"37° 57' 51.84"" N, 110° 28' 51.96"" W",Hog Springs,2.8,3B II (<i>v3a2 II</i>),3B II,1.5,3.0,0.9,5,50 ft,50,Any;Winter,True,True,True,True,,0 minutes,0.0,,False
551,Bluejohn Canyon (West Fork),"38° 24' 0.00"" N, 110° 16' 21.36"" W",Bluejohn Complex,3.1,2A II (<i>v1a1 II</i>),2A II,1.0,8.0,,0,0 ft,0,Any;HOT in Summer;DIFFICULT in Winter,True,True,True,True,hot in summer,,,,False
540,Woodruff Canyon,"37° 51' 43.20"" N, 110° 33' 23.04"" W",Trachyte Area,3.5,4A I R (<i>v5a1 I</i>),4A I R,1.5,3.0,,1,50 ft,50,Spring; Summer; Fall,True,True,True,False,,,,,False
19768,Jilted Lover,"37° 54' 11.88"" N, 110° 32' 29.40"" W",Trachyte Area,3.3,2B II (<i>v1a2 II</i>),2B II,2.0,6.0,,0,0 ft,0,Spring; Summer; Fall,True,True,True,False,,,,,False
5550,Shillelagh (East Fork),"38° 1' 58.44"" N, 110° 32' 30.12"" W",The Irish,3.0,3A I (<i>v3a1 I</i>),3A I,2.0,6.0,1.8,2,110 ft,110,Any;HOT in Summer,True,True,True,True,hot in summer,0 minutes,0.0,Passenger,False
288,Hog 4 Canyon (Miss Piggy),"37° 58' 58.08"" N, 110° 31' 18.48"" W",Hog Springs,2.9,3A II (<i>v3a1 II</i>),3A II,2.0,4.0,2.9,2,85 ft,85,Spring; Fall; Winter,True,False,True,True,,0 minutes,0.0,High Clearance,True
1001,Gruvers Slot,"38° 43' 18.84"" N, 110° 11' 21.84"" W",San Rafael Desert,3.2,3A II PG (<i>v4a1 II</i>),3A II PG,2.0,3.0,1.5,2,39.37 ft,39,Any; hot in summer,True,True,True,True,hot in summer,,,,False
565,Pasture Canyon,"38° 23' 47.76"" N, 110° 28' 52.32"" W",White Roost,3.1,3B III (<i>v3a2 III</i>),3B III,5.0,7.0,,3,50 ft,50,"Spring and Fall, hot in Summer",True,True,True,False,hot in summer,0.5 minutes,0.5,4WD - High Clearance,True
83534,Swurrly Canyon,"38° 11' 35.88"" N, 110° 28' 12.00"" W",Burr Point,3.4,4A III PG (<i>v4</i>a1 <i>III</i>),4A III PG,3.0,6.0,,1,270 ft,270,Fall to Spring,True,False,True,False,,0 minutes,0.0,High Clearance,True
721,White Canyon (Lower),"37° 49' 7.68"" N, 110° 21' 9.00"" W",Cedar Mesa,3.8,,,3.0,6.0,,,,,Spring through fall,True,True,True,False,,,,,False
531,Butler Canyon (Main Fork),"38° 4' 9.84"" N, 110° 26' 16.08"" W",West Butler,3.0,3A III (<i>v3a1 III</i>),3A III,3.0,5.0,,4,75 ft,75,Spring and Fall,True,False,True,False,,0.5 minutes,0.5,4WD,True
19767,Blushing Bride,"37° 54' 24.48"" N, 110° 33' 1.80"" W",Trachyte Area,3.0,2B II (<i>v1a2 II</i>),2B II,2.0,6.0,,0,0 ft,0,Spring; Summer; Fall,True,True,True,False,,,,,False
593,Leprechaun Hike,"38° 1' 28.20"" N, 110° 32' 1.68"" W",The Irish,3.0,2A II (<i>v1a1 II</i>),2A II,1.0,3.0,,,0 ft,0,Spring; Fall,True,False,True,False,,,,Passenger,False
568,Three Canyon,"38° 39' 45.00"" N, 110° 9' 55.44"" W",San Rafael Desert,2.8,3A III (<i>v3a1 III</i>),3A III,4.0,6.0,,2,50 ft,50,Any;HOT in Summer,True,True,True,True,hot in summer,,,,False
11042,Fish Mouth Cave Ruins,"37° 25' 40.44"" N, 109° 37' 54.48"" W",Cedar Mesa,4.0,POI,POI,1.0,2.0,,,,,Any;HOT in Summer,True,True,True,True,hot in summer,,,,False
42978,Sheiks Canyon,"37° 26' 56.76"" N, 109° 58' 59.88"" W",Cedar Mesa,4.0,1A <i>III</i> (<i>v1a1 III</i>),1A <i>III</i>,4.0,6.0,,,0 ft,0,Fall;Winter;Spring,True,False,True,True,,,,,False
535,Monoxide,"38° 9' 15.48"" N, 110° 32' 0.24"" W",Poison Springs,2.7,3B II (<i>v3a2 II</i>),3B II,2.0,5.0,,1,56 ft,56,Spring;Fall,True,False,True,False,,,,Passenger,False
958,Hog Spring Waterfall,"37° 57' 54.72"" N, 110° 30' 28.80"" W",Hog Springs,3.6,1A I (<i>v1a1 I</i>),1A I,1.0,2.0,,,0 ft,0,Any,True,True,True,True,,,,,False
332,Woodsy Canyon,"37° 51' 39.60"" N, 110° 33' 22.68"" W",Trachyte Area,3.3,3A I (<i>v2a1 I</i>),3A I,2.0,3.0,3.0,2,25 ft,25,Spring and Fall,True,False,True,False,,0 minutes,0.0,Passenger,False
516,Adobe Swale,"38° 9' 16.20"" N, 110° 31' 17.40"" W",Poison Springs,2.6,3B III (<i>v3a2 III</i>),3B III,4.0,6.0,,3,165 ft,165,Spring; Summer; Fall,True,True,True,False,,,,,False
1004,Lost Angel,"38° 19' 41.88"" N, 110° 32' 34.80"" W",Angel Point,2.7,3A II (<i>v3a1 II</i>),3A II,3.0,6.0,5.3,6,196.85 ft,196,Any; hot in summer,True,True,True,True,hot in summer,,,,False
520,Burr Slot,"38° 10' 21.36"" N, 110° 28' 4.80"" W",Burr Point,3.0,3A II R (<i>v5a1 II</i>),3A II R,4.0,5.5,6.5,2,197 ft,197,"Any; hot in Summer, cold in winter",True,True,True,True,hot in summer; cold in winter,1 minutes,1.0,4WD - High Clearance,True
331,Wood Bee Canyon,"37° 51' 37.08"" N, 110° 33' 37.08"" W",Trachyte Area,3.0,3A I (<i>v2a1 I</i>),3A I,2.0,3.0,3.1,2,20 ft,20,Spring and Fall,True,False,True,False,,0 minutes,0.0,Passenger,False
961,Playin Around Slot,"38° 3' 18.72"" N, 110° 28' 54.84"" W",West Butler,3.4,,,,,,,,,Spring and Fall,True,False,True,False,,,,,False
722,Swett Canyon,"37° 50' 31.20"" N, 110° 34' 40.80"" W",Trachyte Area,3.4,2B IV (<i>v1a2 IV</i>),2B IV,8.0,48.0,,,0 ft,0,Any;COLD in Winter,True,True,True,True,cold in winter,,,,False
1116,Lost Spring Canyon (Middle Fork),"38° 20' 14.28"" N, 110° 23' 15.36"" W",Ekker Ranch Road,2.7,3A II (<i>v3a1 II</i>),3A II,2.0,4.0,3.0,2,40 ft,40,Spring; Fall; Winter,True,False,True,True,,,,4WD - High Clearance,True
11036,Procession Panel,"37° 21' 3.60"" N, 109° 37' 45.12"" W",Cedar Mesa,5.0,POI,POI,2.0,4.0,,,,,Any;HOT in Summer,True,True,True,True,hot in summer,,,,False
